id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Checked,ParentNodeType,RecoverFlag,InnerCatch,ParentTryStartLine,Logged,MultiLog,Abort,Default,GetCause,OtherInvocation,NumThrown,NumThrowNew,NumThrowWrapCurrentException,Return,Continue,EmptyBlock,CatchException,FinallyThrowing,NumDistinctMethods,NumMethodsNotBinded,NumDistinctExceptions,NumSpecificHandler,NumSubsumptionHandler,NumSupersumptionHandler,NumOtherHandler,MaxLevel,NumIsBindingInfo,NumIsDocSemantic,NumIsDocSyntax,NumIsThrow,ToDo,ExceptionType,ParentMethod,ParentType,Filename,StartLine
1268,146,163,8,163,165,0,4533,5,145,168,13,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,24,9,0,0,0,10,62,2,0,6,1,0,"Throwable","cleanupTest()","org.hibernate.test.connections.SuppliedConnectionTest","hibernate-core\src\test\java\org\hibernate\test\connections\SuppliedConnectionTest.java",163
1269,65,68,1,68,71,1,2234,99,56,74,14,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,2,2,1,0,1,0,0,"Throwable","isInstance(Object)","org.hibernate.test.dynamicentity.tuplizer.MyEntityInstantiator","hibernate-core\src\test\java\org\hibernate\test\dynamicentity\tuplizer\MyEntityInstantiator.java",68
1270,53,56,1,56,59,1,1704,99,52,60,6,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,2,2,1,0,1,0,0,"Throwable","isInstance(Object)","org.hibernate.test.dynamicentity.tuplizer2.MyEntityInstantiator","hibernate-core\src\test\java\org\hibernate\test\dynamicentity\tuplizer2\MyEntityInstantiator.java",56
1271,154,157,1,157,160,0,5048,23,152,162,7,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,2,0,0,1,0,0,"Throwable","releaseStatement(Session,PreparedStatement)","org.hibernate.test.exception.SQLExceptionConversionTest","hibernate-core\src\test\java\org\hibernate\test\exception\SQLExceptionConversionTest.java",157
1272,325,329,2,329,340,8,9589,804,322,344,18,1,1,-9,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testSimpleInsertTypeMismatchException()","org.hibernate.test.hql.BulkManipulationTest","hibernate-core\src\test\java\org\hibernate\test\hql\BulkManipulationTest.java",329
1273,290,301,9,301,304,1,7941,58,288,314,24,1,1,-9,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,1,0,0,0,1,2,0,0,1,0,0,"Throwable","cleanupData()","org.hibernate.test.jpa.cascade.CascadeTest","hibernate-core\src\test\java\org\hibernate\test\jpa\cascade\CascadeTest.java",301
1274,306,309,1,309,311,0,8091,7,288,314,24,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Throwable","cleanupData()","org.hibernate.test.jpa.cascade.CascadeTest","hibernate-core\src\test\java\org\hibernate\test\jpa\cascade\CascadeTest.java",309
1275,175,179,2,179,183,1,7131,47,128,194,52,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testLockModeTypeWrite()","org.hibernate.test.jpa.lock.JPALockTest","hibernate-core\src\test\java\org\hibernate\test\jpa\lock\JPALockTest.java",179
1276,237,240,1,240,245,2,7941,124,200,260,42,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testStaleNonVersionedInstanceFoundOnLock()","org.hibernate.test.jpa.lock.RepeatableReadTest","hibernate-core\src\test\java\org\hibernate\test\jpa\lock\RepeatableReadTest.java",240
1277,38,42,2,45,48,1,1314,81,32,68,28,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,0,0,1,0,0,"Throwable","testEjb3ProxyUsage()","org.hibernate.test.jpa.proxy.JPAProxyTest","hibernate-core\src\test\java\org\hibernate\test\jpa\proxy\JPAProxyTest.java",45
1278,54,58,2,61,64,1,1740,81,32,68,28,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testEjb3ProxyUsage()","org.hibernate.test.jpa.proxy.JPAProxyTest","hibernate-core\src\test\java\org\hibernate\test\jpa\proxy\JPAProxyTest.java",61
1279,88,92,2,98,101,1,2757,86,73,104,25,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testGetSemantics()","org.hibernate.test.jpa.proxy.JPAProxyTest","hibernate-core\src\test\java\org\hibernate\test\jpa\proxy\JPAProxyTest.java",98
1280,45,48,1,48,51,1,1613,21,44,52,6,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","extractFromSystem(String)","org.hibernate.test.legacy.LegacyTestCase","hibernate-core\src\test\java\org\hibernate\test\legacy\LegacyTestCase.java",48
1281,886,889,1,889,892,0,26651,25,877,895,15,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,1,1,0,1,0,0,"Throwable","isSerializableIsolationEnforced()","org.hibernate.test.legacy.MasterDetailTest","hibernate-core\src\test\java\org\hibernate\test\legacy\MasterDetailTest.java",889
1282,83,88,3,91,99,6,2603,103,70,109,35,1,1,-9,0,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,5,1,0,0,0,1,1,0,0,1,0,0,"Throwable","testReattachmentNaturalIdCheck()","org.hibernate.test.naturalid.mutable.MutableNaturalIdTest","hibernate-core\src\test\java\org\hibernate\test\naturalid\mutable\MutableNaturalIdTest.java",91
1283,92,95,1,95,97,0,2678,6,70,109,35,1,1,-9,0,12,0,1,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testReattachmentNaturalIdCheck()","org.hibernate.test.naturalid.mutable.MutableNaturalIdTest","hibernate-core\src\test\java\org\hibernate\test\naturalid\mutable\MutableNaturalIdTest.java",95
1284,123,131,6,134,142,6,3542,103,112,152,35,1,1,-9,0,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,9,1,0,0,0,1,1,0,0,1,0,0,"Throwable","testReattachmentUnmodifiedNaturalIdCheck()","org.hibernate.test.naturalid.mutable.MutableNaturalIdTest","hibernate-core\src\test\java\org\hibernate\test\naturalid\mutable\MutableNaturalIdTest.java",134
1285,135,138,1,138,140,0,3617,6,112,152,35,1,1,-9,0,12,0,1,123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testReattachmentUnmodifiedNaturalIdCheck()","org.hibernate.test.naturalid.mutable.MutableNaturalIdTest","hibernate-core\src\test\java\org\hibernate\test\naturalid\mutable\MutableNaturalIdTest.java",138
1286,263,267,2,270,273,1,7409,81,257,288,24,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testSubsequentNonExistentProxyAccess()","org.hibernate.test.proxy.ProxyTest","hibernate-core\src\test\java\org\hibernate\test\proxy\ProxyTest.java",270
1287,274,278,2,281,284,1,7718,81,257,288,24,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testSubsequentNonExistentProxyAccess()","org.hibernate.test.proxy.ProxyTest","hibernate-core\src\test\java\org\hibernate\test\proxy\ProxyTest.java",281
1288,117,120,1,120,123,0,4197,29,106,126,17,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,2,0,0,1,0,0,"Throwable","execute(Connection)","org.hibernate.test.sql.refcursor.CursorFromCallableTest","hibernate-core\src\test\java\org\hibernate\test\sql\refcursor\CursorFromCallableTest.java",120
1289,106,110,2,110,113,1,3972,70,88,114,21,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,2,2,1,0,1,1,0,"Throwable","loadClass(String)","org.hibernate.test.util.SerializationHelperTest.CustomClassLoader","hibernate-core\src\test\java\org\hibernate\test\util\SerializationHelperTest.java",110
1290,69,72,1,72,74,0,1984,7,35,117,71,1,1,-9,0,12,0,1,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testLocking()","org.hibernate.test.version.sybase.SybaseTimestampVersioningTest","hibernate-core\src\test\java\org\hibernate\test\version\sybase\SybaseTimestampVersioningTest.java",72
1291,49,76,21,76,93,15,2029,225,35,117,71,1,1,-9,0,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10,4,1,0,0,0,2,1,0,0,1,0,0,"Throwable","testLocking()","org.hibernate.test.version.sybase.SybaseTimestampVersioningTest","hibernate-core\src\test\java\org\hibernate\test\version\sybase\SybaseTimestampVersioningTest.java",76
1292,78,81,1,81,83,0,2119,7,35,117,71,1,1,-9,0,25,0,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testLocking()","org.hibernate.test.version.sybase.SybaseTimestampVersioningTest","hibernate-core\src\test\java\org\hibernate\test\version\sybase\SybaseTimestampVersioningTest.java",81
1293,85,88,1,88,90,0,2221,7,35,117,71,1,1,-9,0,25,0,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testLocking()","org.hibernate.test.version.sybase.SybaseTimestampVersioningTest","hibernate-core\src\test\java\org\hibernate\test\version\sybase\SybaseTimestampVersioningTest.java",88
1294,95,98,1,98,100,0,2352,7,35,117,71,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Throwable","testLocking()","org.hibernate.test.version.sybase.SybaseTimestampVersioningTest","hibernate-core\src\test\java\org\hibernate\test\version\sybase\SybaseTimestampVersioningTest.java",98
1295,102,105,1,105,107,0,2451,7,35,117,71,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Throwable","testLocking()","org.hibernate.test.version.sybase.SybaseTimestampVersioningTest","hibernate-core\src\test\java\org\hibernate\test\version\sybase\SybaseTimestampVersioningTest.java",105
1296,116,119,1,119,126,4,3580,192,115,127,9,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","getSizeInMemory()","org.hibernate.cache.ehcache.internal.regions.EhcacheDataRegion","hibernate-ehcache\src\main\java\org\hibernate\cache\ehcache\internal\regions\EhcacheDataRegion.java",119
1297,129,137,6,137,147,7,3931,139,114,187,51,1,1,-9,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,2,0,0,0,2,2,0,0,2,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","org.hibernate.test.cache.ehcache.EhCacheTest","hibernate-ehcache\src\test\java\org\hibernate\test\cache\ehcache\EhCacheTest.java",137
1298,140,143,1,143,145,0,4056,7,114,187,51,1,1,-9,0,25,0,1,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","org.hibernate.test.cache.ehcache.EhCacheTest","hibernate-ehcache\src\test\java\org\hibernate\test\cache\ehcache\EhCacheTest.java",143
1299,149,152,1,152,154,0,4184,7,114,187,51,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","org.hibernate.test.cache.ehcache.EhCacheTest","hibernate-ehcache\src\test\java\org\hibernate\test\cache\ehcache\EhCacheTest.java",152
1300,140,148,6,148,158,7,4512,139,125,194,53,1,1,-9,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,2,0,0,0,2,1,0,0,2,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","org.hibernate.test.cache.HibernateCacheTest","hibernate-ehcache\src\test\java\org\hibernate\test\cache\HibernateCacheTest.java",148
1301,151,154,1,154,156,0,4637,7,125,194,53,1,1,-9,0,25,0,1,148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","org.hibernate.test.cache.HibernateCacheTest","hibernate-ehcache\src\test\java\org\hibernate\test\cache\HibernateCacheTest.java",154
1302,160,163,1,163,165,0,4765,7,125,194,53,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","org.hibernate.test.cache.HibernateCacheTest","hibernate-ehcache\src\test\java\org\hibernate\test\cache\HibernateCacheTest.java",163
1303,282,362,69,362,377,12,15648,255,274,379,92,1,1,-9,0,24,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,14,14,0,0,0,0,0,3,0,0,0,0,0,"Throwable","acquirePutFromLoadLock(SharedSessionContractImplementor,Object,long)","org.hibernate.cache.infinispan.access.PutFromLoadValidator","hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\access\PutFromLoadValidator.java",362
1304,175,178,1,178,187,7,7256,234,158,190,27,1,1,-9,0,25,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,2,13,1,0,0,0,1,3,1,0,0,0,0,"Throwable","broadcastInvalidateForPrepare(List<WriteCommand>,InvocationContext)","org.hibernate.cache.infinispan.access.TxInvalidationInterceptor","hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\access\TxInvalidationInterceptor.java",178
1305,449,472,17,475,478,1,17765,36,443,479,27,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,14,7,3,0,0,0,5,7,0,0,1,2,0,"Throwable","start(SessionFactoryOptions,Properties)","org.hibernate.cache.infinispan.InfinispanRegionFactory","hibernate-infinispan\src\main\java\org\hibernate\cache\infinispan\InfinispanRegionFactory.java",475
1306,52,106,41,106,111,3,3831,58,50,118,54,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,32,46,10,0,0,0,38,7,9,0,1,0,0,"Throwable","testBulkOperations()","org.hibernate.test.cache.infinispan.functional.BulkOperationsTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\BulkOperationsTest.java",106
1307,179,181,1,184,188,2,6161,138,176,191,15,1,1,-9,0,70,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","runXaResourcePrepare()","org.hibernate.test.cache.infinispan.functional.cluster.DualNodeJtaTransactionImpl","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\cluster\DualNodeJtaTransactionImpl.java",184
1308,139,165,20,165,169,2,5665,58,138,170,26,1,1,-9,0,31,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,18,19,3,0,0,0,3,3,2,0,1,0,0,"Throwable","testManyUsers()","org.hibernate.test.cache.infinispan.functional.ConcurrentWriteTest","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\ConcurrentWriteTest.java",165
1309,337,374,34,374,379,3,11776,97,333,385,48,1,1,-9,0,31,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,12,25,13,0,0,0,31,10,8,0,3,2,0,"Throwable","call()","org.hibernate.test.cache.infinispan.functional.ConcurrentWriteTest.UserRunner","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\functional\ConcurrentWriteTest.java",374
1310,271,273,1,273,280,3,10014,166,270,281,8,1,1,-9,0,31,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","captureThrowables(Callable<T>)","org.hibernate.test.cache.infinispan.stress.SecondLevelCacheStressTestCase","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\stress\SecondLevelCacheStressTestCase.java",273
1311,184,186,1,189,193,2,6295,138,181,196,15,1,1,-9,0,70,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Throwable","runXaResourcePrepare()","org.hibernate.test.cache.infinispan.tm.XaTransactionImpl","hibernate-infinispan\src\test\java\org\hibernate\test\cache\infinispan\tm\XaTransactionImpl.java",189
1312,139,147,6,147,157,7,4437,139,124,193,53,0,-9,-9,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","HibernateCacheTest","hibernate-jcache\src\test\java\org\hibernate\test\cache\HibernateCacheTest.java",147
1313,150,153,1,153,155,0,4562,7,124,193,53,0,-9,-9,0,25,0,1,147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","HibernateCacheTest","hibernate-jcache\src\test\java\org\hibernate\test\cache\HibernateCacheTest.java",153
1314,159,162,1,162,164,0,4690,7,124,193,53,0,-9,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Throwable","testStaleWritesLeaveCacheConsistent()","HibernateCacheTest","hibernate-jcache\src\test\java\org\hibernate\test\cache\HibernateCacheTest.java",162
1315,43,46,1,46,49,1,1015,19,40,53,11,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Throwable","run()","org.hibernate.testing.async.ExecutableAdapter","hibernate-testing\src\main\java\org\hibernate\testing\async\ExecutableAdapter.java",46
1316,104,109,3,109,111,0,4109,6,85,114,24,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Throwable","runEnhancerTestTask(Class<? extends EnhancerTestTask>)","org.hibernate.testing.bytecode.enhancement.EnhancerTestUtils","hibernate-testing\src\main\java\org\hibernate\testing\bytecode\enhancement\EnhancerTestUtils.java",109
1317,144,159,10,159,162,1,5638,72,130,170,33,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,14,12,8,0,0,0,8,18,3,0,2,4,0,"Throwable","loadClass(String)","org.hibernate.testing.bytecode.enhancement.EnhancerTestUtils","hibernate-testing\src\main\java\org\hibernate\testing\bytecode\enhancement\EnhancerTestUtils.java",159
1318,440,446,4,446,449,0,12854,33,409,451,36,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,1,2,0,0,1,0,0,"Throwable","assertAllDataRemoved()","org.hibernate.testing.junit4.BaseCoreFunctionalTestCase","hibernate-testing\src\main\java\org\hibernate\testing\junit4\BaseCoreFunctionalTestCase.java",446
1319,455,466,7,466,468,0,13383,5,452,485,29,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0,1,2,0,0,1,0,0,"Throwable","readCommittedIsolationMaintained(String)","org.hibernate.testing.junit4.BaseCoreFunctionalTestCase","hibernate-testing\src\main\java\org\hibernate\testing\junit4\BaseCoreFunctionalTestCase.java",466
1320,470,473,1,473,475,0,13505,7,452,485,29,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Throwable","readCommittedIsolationMaintained(String)","org.hibernate.testing.junit4.BaseCoreFunctionalTestCase","hibernate-testing\src\main\java\org\hibernate\testing\junit4\BaseCoreFunctionalTestCase.java",473
1321,536,539,1,539,542,0,16014,33,509,544,30,1,1,-9,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,"Throwable","assertAllDataRemoved()","org.hibernate.testing.junit4.BaseNonConfigCoreFunctionalTestCase","hibernate-testing\src\main\java\org\hibernate\testing\junit4\BaseNonConfigCoreFunctionalTestCase.java",539
1322,79,82,1,82,84,0,2194,7,73,88,13,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"Throwable","generateJdbcTypeCache()","org.hibernate.testing.junit4.ExtraAssertions","hibernate-testing\src\main\java\org\hibernate\testing\junit4\ExtraAssertions.java",82
1323,40,47,4,51,70,8,1644,623,38,71,20,1,1,-9,0,31,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,"Throwable","evaluate()","org.hibernate.testing.junit4.FailureExpectedHandler","hibernate-testing\src\main\java\org\hibernate\testing\junit4\FailureExpectedHandler.java",51
1324,58,68,1,68,70,0,2118,5,52,71,10,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,"Throwable","doLog(Level,String,Object,Object[],Throwable)","org.hibernate.testing.logger.Log4DelegatingLogger","hibernate-testing\src\main\java\org\hibernate\testing\logger\Log4DelegatingLogger.java",68
1325,86,94,1,94,96,0,2940,5,80,97,10,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,"Throwable","doLogf(Level,String,String,Object[],Throwable)","org.hibernate.testing.logger.Log4DelegatingLogger","hibernate-testing\src\main\java\org\hibernate\testing\logger\Log4DelegatingLogger.java",94
1326,40,47,5,47,50,1,1622,49,38,51,11,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9,4,0,0,0,0,0,2,0,0,0,0,0,"RecognitionException","BasicExecutor(HqlSqlWalker,Queryable)","org.hibernate.hql.internal.ast.exec.BasicExecutor","hibernate-core\src\main\java\org\hibernate\hql\internal\ast\exec\BasicExecutor.java",47
1327,52,98,33,98,101,1,3927,90,46,102,41,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,30,40,1,0,0,0,1,4,0,0,1,1,0,"RecognitionException","DeleteExecutor(HqlSqlWalker,Queryable)","org.hibernate.hql.internal.ast.exec.DeleteExecutor","hibernate-core\src\main\java\org\hibernate\hql\internal\ast\exec\DeleteExecutor.java",98
1328,185,216,11,224,230,2,7981,221,171,240,39,1,1,-9,0,31,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1,11,0,0,0,11,14,4,0,1,7,0,"RecognitionException","doCompile(Map,boolean,String)","org.hibernate.hql.internal.ast.QueryTranslatorImpl","hibernate-core\src\main\java\org\hibernate\hql\internal\ast\QueryTranslatorImpl.java",224
1329,126,129,1,129,132,1,5416,55,69,158,69,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"RecognitionException","resolve(boolean,boolean,String,AST)","org.hibernate.hql.internal.ast.tree.IndexNode","hibernate-core\src\main\java\org\hibernate\hql\internal\ast\tree\IndexNode.java",129
1330,98,106,5,106,109,1,3908,95,94,114,15,1,1,-9,0,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0,0,0,"RecognitionException","processWhereClause(AST)","org.hibernate.hql.spi.id.AbstractTableBasedBulkIdHandler","hibernate-core\src\main\java\org\hibernate\hql\spi\id\AbstractTableBasedBulkIdHandler.java",106
1331,107,111,2,111,114,0,3952,106,89,139,42,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,"LockTimeoutException","testFindWithPessimisticWriteLockTimeoutException()","org.hibernate.jpa.test.lock.LockTest","hibernate-core\src\test\java\org\hibernate\jpa\test\lock\LockTest.java",111
1332,496,499,1,499,508,4,16795,246,482,521,28,1,1,-9,0,54,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"LockTimeoutException","call()","org.hibernate.jpa.test.lock.LockTest","hibernate-core\src\test\java\org\hibernate\jpa\test\lock\LockTest.java",499
1333,590,593,1,593,600,2,20084,179,576,610,25,1,1,-9,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"LockTimeoutException","call()","org.hibernate.jpa.test.lock.LockTest","hibernate-core\src\test\java\org\hibernate\jpa\test\lock\LockTest.java",593
1334,679,682,1,682,689,2,23221,178,665,699,25,1,1,-9,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"LockTimeoutException","call()","org.hibernate.jpa.test.lock.LockTest","hibernate-core\src\test\java\org\hibernate\jpa\test\lock\LockTest.java",682
1335,954,957,1,957,962,2,32938,141,944,972,23,1,1,-9,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"LockTimeoutException","call()","org.hibernate.jpa.test.lock.LockTest","hibernate-core\src\test\java\org\hibernate\jpa\test\lock\LockTest.java",957
1336,40,43,1,43,46,1,1458,93,39,142,69,1,1,-9,0,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"IllegalStateException","compile(CompilableCriteria)","org.hibernate.query.criteria.internal.compile.CriteriaCompiler","hibernate-core\src\main\java\org\hibernate\query\criteria\internal\compile\CriteriaCompiler.java",43
1337,41,44,1,44,47,1,1146,49,19,69,37,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalStateException","testProxyTransientStuff()","org.hibernate.jpa.test.cascade.FetchTest2","hibernate-core\src\test\java\org\hibernate\jpa\test\cascade\FetchTest2.java",44
1338,58,61,1,61,64,1,1524,49,19,69,37,1,1,-9,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"IllegalStateException","testProxyTransientStuff()","org.hibernate.jpa.test.cascade.FetchTest2","hibernate-core\src\test\java\org\hibernate\jpa\test\cascade\FetchTest2.java",61
