Filename,# of code changes,Code churn %
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/NonStrictReadWriteEhcacheCollectionRegionAccessStrategy.java,106284,13.39%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/AbstractReadWriteEhcacheAccessStrategy.java,6970,84.91%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/AbstractReadWriteEhcacheAccessStrategy.java,143288,11.65%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/AbstractReadWriteEhcacheAccessStrategy.java,106272,13.39%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/AbstractEhcacheAccessStrategy.java,106246,13.40%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/regions/EhcacheGeneralDataRegion.java,106226,13.40%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/nonstop/NonstopAwareNaturalIdRegionAccessStrategy.java,106220,13.40%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/nonstop/NonstopAwareEntityRegionAccessStrategy.java,106195,13.40%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/nonstop/NonstopAwareCollectionRegionAccessStrategy.java,106172,13.40%
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/EhCacheMessageLogger.java,143285,11.65%
hibernate-core}/src/test/java/org/hibernate/test/version/ZonedDateTimeVersionTest.java,152977,12.89%
hibernate-core}/src/test/java/org/hibernate/test/version/OffsetDateTimeVersionTest.java,152977,12.89%
hibernate-core}/src/test/java/org/hibernate/test/version/LocalDateTimeVersionTest.java,152977,12.89%
hibernate-core}/src/test/java/org/hibernate/test/version/InstantVersionTest.java,152977,12.89%
hibernate-core}/src/test/java/org/hibernate/test/type/ZonedDateTimeTest.java,152977,12.89%
hibernate-core}/src/test/java/org/hibernate/test/type/OffsetDateTimeTest.java,152968,12.89%
hibernate-core}/src/test/java/org/hibernate/test/type/LocalDateTest.java,152959,12.89%
hibernate-core}/src/test/java/org/hibernate/test/type/Java8DateTimeTests.java,152952,12.90%
hibernate-core}/src/test/java/org/hibernate/jpa/test/schemagen/SchemaScriptFileGenerationTest.java,16234,69.55%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/ZonedDateTimeJavaDescriptor.java,152952,12.90%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/OffsetTimeJavaDescriptor.java,152952,12.90%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/OffsetDateTimeJavaDescriptor.java,152952,12.90%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/LocalTimeJavaDescriptor.java,152952,12.90%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/LocalDateTimeJavaDescriptor.java,152952,12.90%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/LocalDateJavaDescriptor.java,152952,12.90%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/InstantJavaDescriptor.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/descriptor/java/DurationJavaDescriptor.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/ZonedDateTimeType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/OffsetTimeType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/OffsetDateTimeType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/LocalTimeType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/LocalDateType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/LocalDateTimeType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/InstantType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/type/DurationType.java,152944,12.89%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/StoredProcedureQueryParameterRegistration.java,145873,12.00%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/ParameterRegistration.java,145873,12.00%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/ParameterBind.java,145871,12.00%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/NullTypeBindableParameterRegistration.java,145871,12.00%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/IdentifierGeneratorStrategyProvider.java,145871,12.00%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/HibernateEntityManagerImplementor.java,145871,12.00%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/HibernateEntityManagerFactoryAware.java,145869,12.00%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/BaseQueryImpl.java,145727,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/AbstractQueryImpl.java,145725,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/spi/AbstractEntityManagerImpl.java,145725,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/XmlHelper.java,145711,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/PessimisticNumberParser.java,145711,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/PersistenceUtilHelper.java,145711,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/PersistenceUnitTransactionTypeHelper.java,145711,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/LogHelper.java,145711,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/LockModeTypeHelper.java,145709,11.92%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/ConfigurationHelper.java,145702,11.91%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/util/CacheModeHelper.java,145702,11.91%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/enhance/EnhancingClassTransformerImpl.java,145700,11.91%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/StoredProcedureQueryImpl.java,145700,11.91%
hibernate-core}/src/main/java/org/hibernate/jpa/internal/QueryImpl.java,145700,11.91%
hibernate-core}/src/main/java/org/hibernate/jpa/graph/package-info.java,145526,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/graph/internal/SubgraphImpl.java,145526,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/graph/internal/EntityGraphImpl.java,145526,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/graph/internal/AttributeNodeImpl.java,145526,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/graph/internal/AbstractGraphNode.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/package-info.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/ListenerFactoryBuilder.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/ListenerFactory.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/Listener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/ExtendedBeanManager.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/CallbackType.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/CallbackRegistryConsumer.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/CallbackRegistry.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/CallbackBuilder.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/jpa/Callback.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/spi/JpaIntegrator.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/package-info.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/ListenerFactoryStandardImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/ListenerFactoryBeanManagerStandardImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/ListenerFactoryBeanManagerExtendedImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/ListenerFactoryBeanManagerDelayedImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/ListenerCallback.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/EntityCallback.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/CallbackRegistryImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/CallbackBuilderLegacyImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/jpa/AbstractCallback.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/package-info.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaSaveOrUpdateEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaSaveEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaPostUpdateEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaPostLoadEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaPostInsertEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaPostDeleteEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaPersistOnFlushEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaPersistEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaMergeEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaFlushEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaFlushEntityEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaDeleteEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/JpaAutoFlushEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/event/internal/core/HibernateEntityManagerEventListener.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/TypeContributorList.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/StrategyRegistrationProviderList.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/Settings.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/ProviderChecker.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/PersistenceUnitDescriptor.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/IntegratorProvider.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/EntityManagerFactoryBuilder.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/internal/StandardJpaScanEnvironmentImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/internal/SettingsImpl.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,145522,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/internal/PersistenceUnitInfoDescriptor.java,145518,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/internal/ParsedPersistenceXmlDescriptor.java,145518,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/internal/Helper.java,145518,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/boot/internal/EntityManagerFactoryBuilderImpl.java,145518,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/TypedParameterValue.java,145514,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/QueryHints.java,145514,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/HibernateQuery.java,145514,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/HibernatePersistenceProvider.java,145514,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/HibernateEntityManagerFactory.java,145514,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/HibernateEntityManager.java,145514,11.81%
hibernate-core}/src/main/java/org/hibernate/jpa/AvailableSettings.java,145514,11.81%
hibernate-core}/src/main/java/org/hibernate/internal/util/ZonedDateTimeComparator.java,152935,12.89%
hibernate-core/src/test/java/org/hibernate/test/typeparameters/DefaultValueIntegerType.java,143283,11.65%
hibernate-core/src/test/java/org/hibernate/test/type/descriptor/java/PrimitiveByteArrayDescriptorTest.java,5558,86.15%
hibernate-core/src/test/java/org/hibernate/test/type/Java8DateTimeTests.java,15616,71.04%
hibernate-core/src/test/java/org/hibernate/test/type/BinaryTypeTest.java,5512,86.03%
hibernate-core/src/test/java/org/hibernate/test/type/BasicTypeRegistryTest.java,143236,11.65%
hibernate-core/src/test/java/org/hibernate/test/tool/schema/SchemaValidatorImplTest.java,151085,12.24%
hibernate-core/src/test/java/org/hibernate/test/tm/TransactionTimeoutTest.java,113248,11.63%
hibernate-core/src/test/java/org/hibernate/test/tm/TransactionTimeoutTest.java,105848,13.34%
hibernate-core/src/test/java/org/hibernate/test/tm/CMTTest.java,143186,11.64%
hibernate-core/src/test/java/org/hibernate/test/stream/basic/BasicStreamTest.java,16234,69.55%
hibernate-core/src/test/java/org/hibernate/test/stats/StatsTest.java,143184,11.64%
hibernate-core/src/test/java/org/hibernate/test/stat/ConcurrentQueryStatisticsTest.java,10088,79.90%
hibernate-core/src/test/java/org/hibernate/test/sql/syncSpace/NativeQuerySyncSpaceCachingTest.java,101358,13.64%
hibernate-core/src/test/java/org/hibernate/test/sql/refcursor/CursorFromCallableTest.java,143182,11.64%
hibernate-core/src/test/java/org/hibernate/test/sql/hand/query/NativeSQLQueriesTest.java,15030,71.74%
hibernate-core/src/test/java/org/hibernate/test/sql/hand/query/NativeSQLQueriesTest.java,113215,11.62%
hibernate-core/src/test/java/org/hibernate/test/sql/hand/MonetaryAmountUserType.java,143170,11.64%
hibernate-core/src/test/java/org/hibernate/test/sql/check/ResultCheckStyleTest.java,12159,81.64%
hibernate-core/src/test/java/org/hibernate/test/sql/autodiscovery/AutoDiscoveryTest.java,111845,11.34%
hibernate-core/src/test/java/org/hibernate/test/schemavalidation/matchingtablenames/TableNamesWithUnderscoreTest.java,17316,70.10%
hibernate-core/src/test/java/org/hibernate/test/schemavalidation/LongVarcharValidationTest.java,152922,12.89%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/inheritance/tableperclass/SchemaCreationTest.java,151894,12.32%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/inheritance/hhh_x/InheritanceSchemaUpdateTest.java,12129,81.86%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/idbag/IdBagSequenceTest.java,5016,84.93%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/idbag/IdBagOwner.java,4953,84.74%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/foreignkeys/crossschema/CrossSchemaForeignKeyGenerationTest.java,15596,71.02%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/foreignkeys/crossschema/CrossSchemaForeignKeyGenerationTest.java,12123,81.87%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateWithViewsTest.java,15592,71.04%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateWithFunctionIndexTest.java,15581,71.07%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateTableBackedSequenceTest.java,15027,71.74%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateTableBackedSequenceTest.java,100401,13.26%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateFormatterTest.java,15555,71.13%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateFormatterTest.java,12119,81.88%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaMigrationTargetScriptCreationTest.java,17154,70.15%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaExportTest.java,17205,70.19%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaExportTest.java,143073,11.63%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaExportTest.java,12112,81.92%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaDropTest.java,16365,69.78%
hibernate-core/src/test/java/org/hibernate/test/schemaupdate/ConnectionsReleaseTest.java,151836,12.29%
hibernate-core/src/test/java/org/hibernate/test/schemafilter/SchemaNoneEntity0.java,15543,71.19%
hibernate-core/src/test/java/org/hibernate/test/schemafilter/SchemaFilterTest.java,15521,71.43%
hibernate-core/src/test/java/org/hibernate/test/schemafilter/Schema2Entity4.java,15434,71.27%
hibernate-core/src/test/java/org/hibernate/test/schemafilter/Schema2Entity3.java,15413,71.50%
hibernate-core/src/test/java/org/hibernate/test/schemafilter/Schema1Entity2.java,15392,71.74%
hibernate-core/src/test/java/org/hibernate/test/schemafilter/Schema1Entity1.java,15371,71.97%
hibernate-core/src/test/java/org/hibernate/test/schemafilter/CatalogFilterTest.java,15350,72.21%
hibernate-core/src/test/java/org/hibernate/test/rowid/RowIdType.java,143065,11.63%
hibernate-core/src/test/java/org/hibernate/test/resource/transaction/jta/InaccessibleJtaPlatformTests.java,111333,11.25%
hibernate-core/src/test/java/org/hibernate/test/resource/transaction/jta/AbstractBasicJtaTestScenarios.java,143059,11.63%
hibernate-core/src/test/java/org/hibernate/test/resource/transaction/jdbc/BasicJdbcTransactionTests.java,111331,11.25%
hibernate-core/src/test/java/org/hibernate/test/resource/transaction/SynchronizationRegistryStandardImplTests.java,143052,11.64%
